Factura;Fecha;Zona;Ciudad;Vendedor;Producto;Color;Cantidad;V. unitario;V. total
1003;26/02/2023;Norte;Bucaramanga;Fernanda;Falda;Fucsia;46;65000;2990000
1003;26/02/2023;Norte;Cali;Sonia;Pantalón;Fucsia;19;60000;1140000
1004;27/02/2023;Centro;Bucaramanga;Erika;Camisa;Verde;13;45000;585000
1004;27/02/2023;Norte;Bogotá;Fernanda;Buzo;Fucsia;48;52000;2496000
1005;28/02/2023;Centro;Cali;Claudia;Pantalón;Rojo;21;60000;1260000
1006;1/03/2023;Sur;Barranquilla;Claudia;Falda;Amarillo;16;65000;1040000
1007;1/03/2023;Centro;Bogotá;Fernanda;Pantalón;Fucsia;25;60000;1500000
1007;2/03/2023;Sur;Bogotá;Sonia;Falda;Gris;5;65000;325000
1007;2/03/2023;Norte;Bogotá;Erika;Falda;Rojo;40;65000;2600000
1008;2/03/2023;Centro;Cartagena;Fernanda;Pantalón;Amarillo;26;60000;1560000
1008;2/03/2023;Sur;Cartagena;Sonia;Zapatos;Verde;31;84000;2604000
1009;3/03/2023;Norte;Bogotá;Claudia;Camisa;Gris;45;45000;2025000
1010;3/03/2023;Norte;Bucaramanga;Fernanda;Zapatos;Verde;46;84000;3864000
1010;3/03/2023;Sur;Barranquilla;Sonia;Falda;Verde;41;65000;2665000
1011;3/03/2023;Centro;Medellín;Sonia;Chaqueta;Rojo;13;130000;1690000
1011;3/03/2023;Centro;Medellín;Erika;Pantalón;Negro;6;60000;360000
1012;3/03/2023;Sur;Barranquilla;Fernanda;Camisa;Rojo;41;45000;1845000
1012;4/03/2023;Centro;Barranquilla;Fernanda;Buzo;Verde;45;52000;2340000
1012;4/03/2023;Sur;Medellín;Fernanda;Chaqueta;Fucsia;42;130000;5460000
1013;6/03/2023;Norte;Barranquilla;Sonia;Chaqueta;Blanco;22;130000;2860000
1013;6/03/2023;Centro;Bogotá;Claudia;Buzo;Verde;17;52000;884000
1014;6/03/2023;Centro;Cartagena;Erika;Chaqueta;Gris;49;130000;6370000
1015;7/03/2023;Sur;Barranquilla;Claudia;Camisa;Negro;39;45000;1755000
1015;7/03/2023;Sur;Medellín;Fernanda;Buzo;Verde;24;52000;1248000
1015;8/03/2023;Centro;Bogotá;Claudia;Falda;Verde;28;65000;1820000
1016;8/03/2023;Centro;Medellín;Erika;Chaqueta;Negro;18;130000;2340000
1016;8/03/2023;Centro;Medellín;Sonia;Chaqueta;Blanco;49;130000;6370000
1016;8/03/2023;Norte;Bogotá;Claudia;Chaqueta;Fucsia;47;130000;6110000
1017;9/03/2023;Centro;Barranquilla;Erika;Buzo;Fucsia;25;52000;1300000
1017;10/03/2023;Sur;Bogotá;Erika;Pantalón;Negro;17;60000;1020000
1018;10/03/2023;Norte;Barranquilla;Sonia;Chaqueta;Fucsia;19;130000;2470000
1018;10/03/2023;Norte;Medellín;Erika;Buzo;Rojo;32;52000;1664000
1019;10/03/2023;Norte;Bucaramanga;Claudia;Chaqueta;Gris;35;130000;4550000
1020;10/03/2023;Sur;Barranquilla;Erika;Buzo;Amarillo;42;52000;2184000
1021;11/03/2023;Centro;Barranquilla;Fernanda;Buzo;Verde;15;52000;780000
1021;11/03/2023;Norte;Cartagena;Fernanda;Falda;Verde;45;65000;2925000
1021;12/03/2023;Norte;Cartagena;Sonia;Camisa;Blanco;15;45000;675000
1021;12/03/2023;Sur;Cali;Claudia;Pantalón;Blanco;3;60000;180000
1022;13/03/2023;Sur;Barranquilla;Erika;Pantalón;Gris;20;60000;1200000
1023;13/03/2023;Sur;Bogotá;Erika;Buzo;Blanco;27;52000;1404000
1023;14/03/2023;Centro;Medellín;Sonia;Zapatos;Rojo;23;84000;1932000
1024;14/03/2023;Norte;Medellín;Erika;Camisa;Blanco;50;45000;2250000
1025;14/03/2023;Sur;Bucaramanga;Sonia;Falda;Gris;15;65000;975000
1025;14/03/2023;Centro;Cali;Erika;Buzo;Fucsia;36;52000;1872000
1026;15/03/2023;Norte;Bogotá;Erika;Falda;Negro;25;65000;1625000
1027;15/03/2023;Sur;Barranquilla;Fernanda;Buzo;Rojo;10;52000;520000
1027;15/03/2023;Centro;Barranquilla;Erika;Chaqueta;Negro;32;130000;4160000
1027;16/03/2023;Sur;Bucaramanga;Claudia;Falda;Amarillo;8;65000;520000
1027;17/03/2023;Norte;Cali;Fernanda;Falda;Rojo;41;65000;2665000
1028;17/03/2023;Centro;Bucaramanga;Sonia;Zapatos;Azul;41;84000;3444000
1029;19/03/2023;Sur;Bucaramanga;Fernanda;Camisa;Verde;27;45000;1215000
1030;19/03/2023;Centro;Cartagena;Sonia;Camisa;Blanco;27;45000;1215000
1080;20/03/2023;Sur;Bogotá;Fernanda;Zapatos;Verde;26;84000;2184000
1050;20/03/2023;Norte;Barranquilla;Sonia;Pantalón;Blanco;10;60000;600000
